year|sex|name|n|prop
1886|M|Dennis|98|8.232388568740445e-4
1886|M|Levi|97|8.148384603753297e-4
1886|M|Mack|97|8.148384603753297e-4
1886|M|Maurice|97|8.148384603753297e-4
1886|M|Simon|97|8.148384603753297e-4
1886|M|Claud|96|8.06438063876615e-4
1886|M|Morris|96|8.06438063876615e-4
1886|M|Adolph|95|7.980376673779003e-4
1886|M|Cornelius|95|7.980376673779003e-4
1886|M|Jake|95|7.980376673779003e-4
1886|M|Stanley|95|7.980376673779003e-4
1886|M|Elbert|94|7.896372708791854e-4
1886|M|Emmett|94|7.896372708791854e-4
1886|M|Phillip|94|7.896372708791854e-4
1886|M|Elijah|93|7.812368743804707e-4
1886|M|Felix|92|7.72836477881756e-4
1886|M|Gilbert|91|7.644360813830413e-4
1886|M|Marvin|90|7.560356848843265e-4
1886|M|Noah|90|7.560356848843265e-4
1886|M|Jasper|88|7.392348918868971e-4
1886|M|Lonnie|88|7.392348918868971e-4
1886|M|Roscoe|88|7.392348918868971e-4
1886|M|Cleveland|87|7.308344953881823e-4
1886|M|Aaron|86|7.224340988894676e-4
1886|M|Clinton|85|7.140337023907529e-4
1886|M|Ellis|85|7.140337023907529e-4
1886|M|Jose|85|7.140337023907529e-4
1886|M|Nicholas|85|7.140337023907529e-4
1886|M|Mike|84|7.056333058920382e-4
1886|M|Moses|84|7.056333058920382e-4
1886|M|Cecil|83|6.972329093933233e-4
1886|M|Melvin|83|6.972329093933233e-4
1886|M|Owen|83|6.972329093933233e-4
1886|M|Reuben|82|6.888325128946086e-4
1886|M|Ollie|81|6.804321163958939e-4
1886|M|Edmund|80|6.720317198971791e-4
1886|M|Willard|80|6.720317198971791e-4
1886|M|Virgil|79|6.636313233984644e-4
1886|M|Nelson|78|6.552309268997497e-4
1886|M|Abraham|77|6.46830530401035e-4
1886|M|Harrison|77|6.46830530401035e-4
1886|M|Silas|77|6.46830530401035e-4
1886|M|Fredrick|75|6.300297374036055e-4
1886|M|Timothy|74|6.216293409048907e-4
1886|M|Clayton|73|6.132289444061759e-4
1886|M|Harley|73|6.132289444061759e-4
1886|M|Max|73|6.132289444061759e-4
1886|M|Monroe|73|6.132289444061759e-4
1886|M|Pearl|73|6.132289444061759e-4
1886|M|Sylvester|73|6.132289444061759e-4
1886|M|Vernon|73|6.132289444061759e-4
1886|M|Curtis|72|6.048285479074612e-4
1886|M|Irvin|71|5.964281514087465e-4
1886|M|Wilson|71|5.964281514087465e-4
1886|M|Manuel|70|5.880277549100317e-4
1886|M|Steve|70|5.880277549100317e-4
1886|M|Dock|69|5.79627358411317e-4
1886|M|Grant|69|5.79627358411317e-4
1886|M|Juan|69|5.79627358411317e-4
1886|M|Mose|69|5.79627358411317e-4
1886|M|Rudolph|68|5.712269619126023e-4
1886|M|Johnnie|67|5.628265654138876e-4
1886|M|Bob|66|5.544261689151728e-4
1886|M|Christopher|66|5.544261689151728e-4
1886|M|Eli|66|5.544261689151728e-4
1886|M|Newton|66|5.544261689151728e-4
1886|M|Sherman|66|5.544261689151728e-4
1886|M|Barney|65|5.460257724164581e-4
1886|M|Alva|64|5.376253759177433e-4
1886|M|Austin|64|5.376253759177433e-4
1886|M|Bill|64|5.376253759177433e-4
1886|M|Gordon|64|5.376253759177433e-4
1886|M|Jeff|63|5.292249794190285e-4
1886|M|Ora|63|5.292249794190285e-4
1886|M|Orville|63|5.292249794190285e-4
1886|M|Anton|62|5.208245829203138e-4
1886|M|Chris|62|5.208245829203138e-4
1886|M|Edd|62|5.208245829203138e-4
1886|M|Don|61|5.124241864215991e-4
1886|M|Hubert|61|5.124241864215991e-4
1886|M|Wade|61|5.124241864215991e-4
1886|M|Irving|60|5.040237899228844e-4
1886|M|Cyrus|59|4.956233934241696e-4
1886|M|Nathaniel|59|4.956233934241696e-4
1886|M|Augustus|58|4.872229969254549e-4
1886|M|Lon|58|4.872229969254549e-4
1886|M|Donald|57|4.788226004267401e-4
1886|M|Millard|57|4.788226004267401e-4
1886|M|Columbus|56|4.704222039280254e-4
1886|M|Forrest|56|4.704222039280254e-4
1886|M|Bruce|55|4.6202180742931065e-4
1886|M|Joshua|55|4.6202180742931065e-4
1886|M|Roland|55|4.6202180742931065e-4
1886|M|Pete|54|4.5362141093059595e-4
1886|M|Hiram|53|4.452210144318812e-4
1886|M|Asa|52|4.368206179331664e-4
1886|M|Byron|51|4.284202214344517e-4
1886|M|Abe|50|4.2001982493573695e-4
1886|M|Conrad|50|4.2001982493573695e-4
1886|M|Edmond|50|4.2001982493573695e-4
1886|M|Enoch|50|4.2001982493573695e-4
1886|M|Jerome|50|4.2001982493573695e-4
1886|M|Julian|50|4.2001982493573695e-4
1886|M|Luke|50|4.2001982493573695e-4
1886|M|Vincent|50|4.2001982493573695e-4
1886|M|Andy|49|4.1161942843702225e-4
1886|M|Clark|49|4.1161942843702225e-4
1886|M|Glen|49|4.1161942843702225e-4
1886|M|Joel|49|4.1161942843702225e-4
1886|M|Wiley|49|4.1161942843702225e-4
1886|M|Ike|48|4.032190319383075e-4
1886|M|Karl|48|4.032190319383075e-4
1886|M|Mathew|48|4.032190319383075e-4
1886|M|Nick|47|3.948186354395927e-4
1886|M|Earle|46|3.86418238940878e-4
1886|M|Emanuel|46|3.86418238940878e-4
1886|M|Green|45|3.7801784244216325e-4
1886|M|Solomon|45|3.7801784244216325e-4
1886|M|Emery|44|3.6961744594344855e-4
1886|M|Forest|44|3.6961744594344855e-4
1886|M|Bennie|43|3.612170494447338e-4
1886|M|Boyd|43|3.612170494447338e-4
1886|M|Jackson|43|3.612170494447338e-4
1886|M|Laurence|43|3.612170494447338e-4
1886|M|Clifton|42|3.528166529460191e-4
1886|M|Scott|42|3.528166529460191e-4
1886|M|Arnold|41|3.444162564473043e-4
1886|M|Elias|41|3.444162564473043e-4
1886|M|Van|41|3.444162564473043e-4
1886|M|Chas|40|3.3601585994858955e-4
1886|M|Ferdinand|40|3.3601585994858955e-4
1886|M|Jeremiah|40|3.3601585994858955e-4
1886|M|Neal|40|3.3601585994858955e-4
1886|M|Ruben|40|3.3601585994858955e-4
1886|M|Ezra|39|3.2761546344987484e-4
1886|M|Marcus|39|3.2761546344987484e-4
1886|M|Riley|39|3.2761546344987484e-4
1886|M|Fletcher|38|3.192150669511601e-4
1886|M|Garfield|38|3.192150669511601e-4
1886|M|Gustave|38|3.192150669511601e-4
1886|M|Kenneth|38|3.192150669511601e-4
1886|M|Ulysses|38|3.192150669511601e-4
1886|M|Emory|37|3.108146704524454e-4
1886|M|Jimmie|37|3.108146704524454e-4
1886|M|Lemuel|37|3.108146704524454e-4
1886|M|Cleve|36|3.024142739537306e-4
1886|M|Louie|36|3.024142739537306e-4
1886|M|Miles|36|3.024142739537306e-4
1886|M|Omer|36|3.024142739537306e-4
1886|M|Preston|36|3.024142739537306e-4
1886|M|Burton|35|2.9401387745501585e-4
1886|M|Dewitt|35|2.9401387745501585e-4
1886|M|Douglas|35|2.9401387745501585e-4
1886|M|Elisha|35|2.9401387745501585e-4
1886|M|Isaiah|35|2.9401387745501585e-4
1886|M|Ned|35|2.9401387745501585e-4
1886|M|Anderson|34|2.8561348095630114e-4
1886|M|Ivan|34|2.8561348095630114e-4
1886|M|Jefferson|34|2.8561348095630114e-4
1886|M|Lyman|34|2.8561348095630114e-4
1886|M|Bud|33|2.772130844575864e-4
1886|M|Christian|33|2.772130844575864e-4
1886|M|Tommie|33|2.772130844575864e-4
1886|M|Antonio|32|2.688126879588717e-4
1886|M|Arch|32|2.688126879588717e-4
1886|M|Ervin|32|2.688126879588717e-4
1886|M|Gustav|32|2.688126879588717e-4
1886|M|Mary|32|2.688126879588717e-4
1886|M|Morgan|32|2.688126879588717e-4
1886|M|Napoleon|32|2.688126879588717e-4
1886|M|Roger|32|2.688126879588717e-4
1886|M|Elwood|31|2.604122914601569e-4
1886|M|Major|31|2.604122914601569e-4
1886|M|Ambrose|30|2.520118949614422e-4
1886|M|Archibald|30|2.520118949614422e-4
1886|M|Delbert|30|2.520118949614422e-4
1886|M|Johnie|30|2.520118949614422e-4
1886|M|Logan|30|2.520118949614422e-4
1886|M|Lucius|30|2.520118949614422e-4
1886|M|Josh|29|2.4361149846272744e-4
1886|M|Spencer|29|2.4361149846272744e-4
1886|M|Tony|29|2.4361149846272744e-4
1886|M|Walker|29|2.4361149846272744e-4
1886|M|Clay|28|2.352111019640127e-4
1886|M|Gerald|28|2.352111019640127e-4
1886|M|Myron|28|2.352111019640127e-4
1886|M|Ole|28|2.352111019640127e-4
1886|M|Al|27|2.2681070546529797e-4
1886|M|Lafayette|27|2.2681070546529797e-4
1886|M|Leland|27|2.2681070546529797e-4
1886|M|Matt|27|2.2681070546529797e-4
1886|M|Sandy|27|2.2681070546529797e-4
1886|M|Stewart|27|2.2681070546529797e-4
1886|M|Wilfred|27|2.2681070546529797e-4
1886|M|Clement|26|2.184103089665832e-4
1886|M|Dee|26|2.184103089665832e-4
1886|M|Hardy|26|2.184103089665832e-4
1886|M|Rex|26|2.184103089665832e-4
1886|M|Allan|25|2.1000991246786848e-4
1886|M|Axel|25|2.1000991246786848e-4
1886|M|Carroll|25|2.1000991246786848e-4
1886|M|Clem|25|2.1000991246786848e-4
1886|M|Dallas|25|2.1000991246786848e-4
1886|M|Emile|25|2.1000991246786848e-4
1886|M|Fay|25|2.1000991246786848e-4
1886|M|Lorenzo|25|2.1000991246786848e-4
1886|M|Lynn|25|2.1000991246786848e-4
1886|M|Malcolm|25|2.1000991246786848e-4
1886|M|Ward|25|2.1000991246786848e-4
1886|M|Winfield|25|2.1000991246786848e-4
1886|M|Dudley|24|2.0160951596915374e-4
1886|M|Emmet|24|2.0160951596915374e-4
1886|M|Gust|24|2.0160951596915374e-4
1886|M|Houston|24|2.0160951596915374e-4
1886|M|Milo|24|2.0160951596915374e-4
1886|M|Mitchell|24|2.0160951596915374e-4
1886|M|Neil|24|2.0160951596915374e-4
1886|M|Pedro|24|2.0160951596915374e-4
1886|M|Porter|24|2.0160951596915374e-4
1886|M|Benjiman|23|1.93209119470439e-4
1886|M|Cliff|23|1.93209119470439e-4
1886|M|Dick|23|1.93209119470439e-4
1886|M|General|23|1.93209119470439e-4
1886|M|Johnny|23|1.93209119470439e-4
1886|M|King|23|1.93209119470439e-4
1886|M|Larry|23|1.93209119470439e-4
1886|M|Oren|23|1.93209119470439e-4
1886|M|Pat|23|1.93209119470439e-4
1886|M|Raleigh|23|1.93209119470439e-4
1886|M|Seth|23|1.93209119470439e-4
1886|M|Wayne|23|1.93209119470439e-4
1886|M|Carlton|22|1.8480872297172427e-4
1886|M|Casper|22|1.8480872297172427e-4
1886|M|Elliott|22|1.8480872297172427e-4
1886|M|Erwin|22|1.8480872297172427e-4
1886|M|Foster|22|1.8480872297172427e-4
1886|M|Isiah|22|1.8480872297172427e-4
1886|M|Loren|22|1.8480872297172427e-4
1886|M|Merle|22|1.8480872297172427e-4
1886|M|Pink|22|1.8480872297172427e-4
1886|M|Prince|22|1.8480872297172427e-4
1886|M|Randolph|22|1.8480872297172427e-4
1886|M|Sim|22|1.8480872297172427e-4
1886|M|Taylor|22|1.8480872297172427e-4
1886|M|Vern|22|1.8480872297172427e-4
1886|M|Allie|21|1.7640832647300954e-4
1886|M|Burl|21|1.7640832647300954e-4
1886|M|Chauncey|21|1.7640832647300954e-4
1886|M|Freeman|21|1.7640832647300954e-4
1886|M|Isom|21|1.7640832647300954e-4
1886|M|Jason|21|1.7640832647300954e-4
1886|M|Josiah|21|1.7640832647300954e-4
1886|M|Judson|21|1.7640832647300954e-4
1886|M|Lem|21|1.7640832647300954e-4
1886|M|Loyd|21|1.7640832647300954e-4
1886|M|Otho|21|1.7640832647300954e-4
1886|M|Pierce|21|1.7640832647300954e-4
1886|M|Washington|21|1.7640832647300954e-4
1886|M|West|21|1.7640832647300954e-4
1886|M|Clair|20|1.6800792997429478e-4
1886|M|Hans|20|1.6800792997429478e-4
1886|M|Jonas|20|1.6800792997429478e-4
1886|M|Judge|20|1.6800792997429478e-4
1886|M|Steven|20|1.6800792997429478e-4
1886|M|Tomas|20|1.6800792997429478e-4
1886|M|Adolphus|19|1.5960753347558004e-4
1886|M|Burt|19|1.5960753347558004e-4
1886|M|Elza|19|1.5960753347558004e-4
1886|M|Garland|19|1.5960753347558004e-4
1886|M|Granville|19|1.5960753347558004e-4
1886|M|Harris|19|1.5960753347558004e-4
1886|M|Herschel|19|1.5960753347558004e-4
1886|M|Hugo|19|1.5960753347558004e-4
1886|M|Jonathan|19|1.5960753347558004e-4
1886|M|Lawson|19|1.5960753347558004e-4
1886|M|Murray|19|1.5960753347558004e-4
1886|M|Royal|19|1.5960753347558004e-4
1886|M|Troy|19|1.5960753347558004e-4
1886|M|Wilmer|19|1.5960753347558004e-4
1886|M|Abner|18|1.512071369768653e-4
1886|M|Abram|18|1.512071369768653e-4
1886|M|Davis|18|1.512071369768653e-4
1886|M|Hal|18|1.512071369768653e-4
1886|M|Harmon|18|1.512071369768653e-4
1886|M|Irwin|18|1.512071369768653e-4
1886|M|Lucian|18|1.512071369768653e-4
1886|M|Mason|18|1.512071369768653e-4
1886|M|Minor|18|1.512071369768653e-4
1886|M|Phil|18|1.512071369768653e-4
1886|M|Rolla|18|1.512071369768653e-4
1886|M|Rollie|18|1.512071369768653e-4
1886|M|Verne|18|1.512071369768653e-4
1886|M|Warner|18|1.512071369768653e-4
1886|M|Adrian|17|1.4280674047815057e-4
1886|M|Alford|17|1.4280674047815057e-4
1886|M|Buster|17|1.4280674047815057e-4
1886|M|Dale|17|1.4280674047815057e-4
1886|M|Dwight|17|1.4280674047815057e-4
1886|M|Early|17|1.4280674047815057e-4
1886|M|Emerson|17|1.4280674047815057e-4
1886|M|Ezekiel|17|1.4280674047815057e-4
1886|M|Hamilton|17|1.4280674047815057e-4
1886|M|Hosea|17|1.4280674047815057e-4
1886|M|Israel|17|1.4280674047815057e-4
1886|M|Leander|17|1.4280674047815057e-4
1886|M|Lucious|17|1.4280674047815057e-4
1886|M|Madison|17|1.4280674047815057e-4
1886|M|Olaf|17|1.4280674047815057e-4
1886|M|Shirley|17|1.4280674047815057e-4
1886|M|Stuart|17|1.4280674047815057e-4
1886|M|Thornton|17|1.4280674047815057e-4
1886|M|Webster|17|1.4280674047815057e-4
1886|M|Wilbert|17|1.4280674047815057e-4
1886|M|Abel|16|1.3440634397943584e-4
1886|M|Addison|16|1.3440634397943584e-4
1886|M|Alphonse|16|1.3440634397943584e-4
1886|M|Alton|16|1.3440634397943584e-4
1886|M|Arther|16|1.3440634397943584e-4
1886|M|Carlos|16|1.3440634397943584e-4
1886|M|Christ|16|1.3440634397943584e-4
1886|M|Emmitt|16|1.3440634397943584e-4
1886|M|Garrett|16|1.3440634397943584e-4
1886|M|Geo|16|1.3440634397943584e-4
1886|M|Henderson|16|1.3440634397943584e-4
1886|M|Kelly|16|1.3440634397943584e-4
1886|M|Lindsey|16|1.3440634397943584e-4
1886|M|Milford|16|1.3440634397943584e-4
1886|M|Oswald|16|1.3440634397943584e-4
1886|M|Sanford|16|1.3440634397943584e-4
1886|M|Smith|16|1.3440634397943584e-4
1886|M|Thad|16|1.3440634397943584e-4
1886|M|Valentine|16|1.3440634397943584e-4
1886|M|Alonza|15|1.260059474807211e-4
1886|M|Angus|15|1.260059474807211e-4
1886|M|Anna|15|1.260059474807211e-4
1886|M|Berry|15|1.260059474807211e-4
1886|M|Carter|15|1.260059474807211e-4
1886|M|Clara|15|1.260059474807211e-4
1886|M|Clint|15|1.260059474807211e-4
1886|M|Crawford|15|1.260059474807211e-4
1886|M|Dean|15|1.260059474807211e-4
1886|M|Elvin|15|1.260059474807211e-4
1886|M|Emmit|15|1.260059474807211e-4
1886|M|Enos|15|1.260059474807211e-4
1886|M|Florence|15|1.260059474807211e-4
1886|M|Francisco|15|1.260059474807211e-4
1886|M|Ivy|15|1.260059474807211e-4
1886|M|Nels|15|1.260059474807211e-4
1886|M|Orval|15|1.260059474807211e-4
1886|M|Reginald|15|1.260059474807211e-4
1886|M|Turner|15|1.260059474807211e-4
1886|M|Wm|15|1.260059474807211e-4
1886|M|Zack|15|1.260059474807211e-4
1886|M|Ashley|14|1.1760555098200635e-4
1886|M|Caleb|14|1.1760555098200635e-4
1886|M|Cornelious|14|1.1760555098200635e-4
1886|M|Dell|14|1.1760555098200635e-4
1886|M|Elie|14|1.1760555098200635e-4
1886|M|Elzie|14|1.1760555098200635e-4
1886|M|Ephraim|14|1.1760555098200635e-4
1886|M|Evans|14|1.1760555098200635e-4
1886|M|Freddie|14|1.1760555098200635e-4
1886|M|Issac|14|1.1760555098200635e-4
1886|M|Mortimer|14|1.1760555098200635e-4
1886|M|Omar|14|1.1760555098200635e-4
1886|M|Orrin|14|1.1760555098200635e-4
1886|M|Rodney|14|1.1760555098200635e-4
1886|M|Sid|14|1.1760555098200635e-4
1886|M|Simeon|14|1.1760555098200635e-4
1886|M|Sol|14|1.1760555098200635e-4
1886|M|Tim|14|1.1760555098200635e-4
1886|M|Tracy|14|1.1760555098200635e-4
1886|M|Truman|14|1.1760555098200635e-4
1886|M|Wilber|14|1.1760555098200635e-4
1886|M|Angelo|13|1.092051544832916e-4
1886|M|Aron|13|1.092051544832916e-4
1886|M|Augustine|13|1.092051544832916e-4
1886|M|Baxter|13|1.092051544832916e-4
1886|M|Benny|13|1.092051544832916e-4
1886|M|Brady|13|1.092051544832916e-4
1886|M|Butler|13|1.092051544832916e-4
1886|M|Cary|13|1.092051544832916e-4
1886|M|Frederic|13|1.092051544832916e-4
1886|M|Fritz|13|1.092051544832916e-4
1886|M|Gabriel|13|1.092051544832916e-4
1886|M|Gene|13|1.092051544832916e-4
1886|M|Giles|13|1.092051544832916e-4
1886|M|Hampton|13|1.092051544832916e-4
1886|M|Haywood|13|1.092051544832916e-4
1886|M|Junius|13|1.092051544832916e-4
1886|M|Lige|13|1.092051544832916e-4
1886|M|Lonzo|13|1.092051544832916e-4
1886|M|Micheal|13|1.092051544832916e-4
1886|M|Miguel|13|1.092051544832916e-4
1886|M|Orlando|13|1.092051544832916e-4
1886|M|Ransom|13|1.092051544832916e-4
1886|M|Ronald|13|1.092051544832916e-4
1886|M|Thurman|13|1.092051544832916e-4
1886|M|Tommy|13|1.092051544832916e-4
1886|M|Willam|13|1.092051544832916e-4
1886|M|Williams|13|1.092051544832916e-4
1886|M|Wylie|13|1.092051544832916e-4
1886|M|Albin|12|1.0080475798457687e-4
1886|M|Antone|12|1.0080475798457687e-4
1886|M|Artie|12|1.0080475798457687e-4
1886|M|Bartholomew|12|1.0080475798457687e-4
1886|M|Benjamine|12|1.0080475798457687e-4
1886|M|Bertha|12|1.0080475798457687e-4
1886|M|Billie|12|1.0080475798457687e-4
1886|M|Blaine|12|1.0080475798457687e-4
1886|M|Buck|12|1.0080475798457687e-4
1886|M|Doc|12|1.0080475798457687e-4
1886|M|Dorsey|12|1.0080475798457687e-4
1886|M|Drew|12|1.0080475798457687e-4
1886|M|Duncan|12|1.0080475798457687e-4
1886|M|Ellsworth|12|1.0080475798457687e-4
1886|M|Elmo|12|1.0080475798457687e-4
1886|M|Elton|12|1.0080475798457687e-4
1886|M|Felipe|12|1.0080475798457687e-4
1886|M|Frances|12|1.0080475798457687e-4
1886|M|Grace|12|1.0080475798457687e-4
1886|M|Harlan|12|1.0080475798457687e-4
1886|M|Henery|12|1.0080475798457687e-4
1886|M|Jesus|12|1.0080475798457687e-4
1886|M|Lawyer|12|1.0080475798457687e-4
1886|M|Luis|12|1.0080475798457687e-4
1886|M|Lyle|12|1.0080475798457687e-4
1886|M|Miller|12|1.0080475798457687e-4
1886|M|Palmer|12|1.0080475798457687e-4
1886|M|Perley|12|1.0080475798457687e-4
1886|M|Pleasant|12|1.0080475798457687e-4
1886|M|Price|12|1.0080475798457687e-4
1886|M|Ramon|12|1.0080475798457687e-4
1886|M|Terry|12|1.0080475798457687e-4
1886|M|Tillman|12|1.0080475798457687e-4
1886|M|Walton|12|1.0080475798457687e-4
1886|M|Wendell|12|1.0080475798457687e-4
1886|M|Wilford|12|1.0080475798457687e-4
1886|M|Winfred|12|1.0080475798457687e-4
1886|M|Wyatt|12|1.0080475798457687e-4
1886|M|Coleman|11|9.240436148586214e-5
1886|M|Dennie|11|9.240436148586214e-5
1886|M|Elizabeth|11|9.240436148586214e-5
1886|M|Elmore|11|9.240436148586214e-5
1886|M|Emma|11|9.240436148586214e-5
1886|M|Evan|11|9.240436148586214e-5
1886|M|Hamp|11|9.240436148586214e-5
1886|M|Jean|11|9.240436148586214e-5
1886|M|Johnson|11|9.240436148586214e-5
1886|M|June|11|9.240436148586214e-5
1886|M|Lionel|11|9.240436148586214e-5
1886|M|Lowell|11|9.240436148586214e-5
1886|M|Ludwig|11|9.240436148586214e-5
1886|M|Mat|11|9.240436148586214e-5
1886|M|Mathias|11|9.240436148586214e-5
1886|M|Melville|11|9.240436148586214e-5
1886|M|Parker|11|9.240436148586214e-5
1886|M|Rollin|11|9.240436148586214e-5
1886|M|Rupert|11|9.240436148586214e-5
1886|M|Simpson|11|9.240436148586214e-5
1886|M|Toney|11|9.240436148586214e-5
1886|M|Travis|11|9.240436148586214e-5
1886|M|Urban|11|9.240436148586214e-5
1886|M|Wash|11|9.240436148586214e-5
1886|M|Wilburn|11|9.240436148586214e-5
1886|M|Willian|11|9.240436148586214e-5
1886|M|Woodie|11|9.240436148586214e-5
1886|M|Ace|10|8.400396498714739e-5
1886|M|Alice|10|8.400396498714739e-5
1886|M|Aloysius|10|8.400396498714739e-5
1886|M|Andres|10|8.400396498714739e-5
1886|M|Asbury|10|8.400396498714739e-5
1886|M|Aubrey|10|8.400396498714739e-5
1886|M|Auther|10|8.400396498714739e-5
1886|M|Barton|10|8.400396498714739e-5
1886|M|Basil|10|8.400396498714739e-5
1886|M|Elbridge|10|8.400396498714739e-5
1886|M|Eldridge|10|8.400396498714739e-5
1886|M|Erastus|10|8.400396498714739e-5
1886|M|Eric|10|8.400396498714739e-5
1886|M|Ferd|10|8.400396498714739e-5
1886|M|Gideon|10|8.400396498714739e-5
1886|M|Godfrey|10|8.400396498714739e-5
1886|M|Hermon|10|8.400396498714739e-5
1886|M|Isadore|10|8.400396498714739e-5
1886|M|Jones|10|8.400396498714739e-5
1886|M|Kirby|10|8.400396498714739e-5
1886|M|Lacy|10|8.400396498714739e-5
1886|M|Lonie|10|8.400396498714739e-5
1886|M|Mannie|10|8.400396498714739e-5
1886|M|Maynard|10|8.400396498714739e-5
1886|M|Merritt|10|8.400396498714739e-5
1886|M|Merton|10|8.400396498714739e-5
1886|M|Noble|10|8.400396498714739e-5
1886|M|Obie|10|8.400396498714739e-5
1886|M|Odie|10|8.400396498714739e-5
1886|M|Otha|10|8.400396498714739e-5
1886|M|Paris|10|8.400396498714739e-5
1886|M|Pierre|10|8.400396498714739e-5
1886|M|Reese|10|8.400396498714739e-5
1886|M|Saul|10|8.400396498714739e-5
1886|M|Seymour|10|8.400396498714739e-5
1886|M|Sterling|10|8.400396498714739e-5
1886|M|Sumner|10|8.400396498714739e-5
1886|M|Sydney|10|8.400396498714739e-5
1886|M|Ted|10|8.400396498714739e-5
1886|M|Terrence|10|8.400396498714739e-5
1886|M|Whit|10|8.400396498714739e-5
1886|M|Young|10|8.400396498714739e-5
1886|M|Alf|9|7.560356848843265e-5
1886|M|Alois|9|7.560356848843265e-5
1886|M|Alphonso|9|7.560356848843265e-5
1886|M|Alvis|9|7.560356848843265e-5
1886|M|Bartley|9|7.560356848843265e-5
1886|M|Benton|9|7.560356848843265e-5
1886|M|Beverly|9|7.560356848843265e-5
1886|M|Blake|9|7.560356848843265e-5
1886|M|Bryant|9|7.560356848843265e-5
1886|M|Clare|9|7.560356848843265e-5
1886|M|Eben|9|7.560356848843265e-5
1886|M|Edith|9|7.560356848843265e-5
1886|M|Ellie|9|7.560356848843265e-5
1886|M|Fernando|9|7.560356848843265e-5
1886|M|Fitzhugh|9|7.560356848843265e-5
1886|M|Gardner|9|7.560356848843265e-5
1886|M|Guss|9|7.560356848843265e-5
1886|M|Hallie|9|7.560356848843265e-5
1886|M|Heber|9|7.560356848843265e-5
1886|M|Hollis|9|7.560356848843265e-5
1886|M|Isham|9|7.560356848843265e-5
1886|M|Jordan|9|7.560356848843265e-5
1886|M|Lemon|9|7.560356848843265e-5
1886|M|Lenard|9|7.560356848843265e-5
1886|M|Levy|9|7.560356848843265e-5
1886|M|Linwood|9|7.560356848843265e-5
1886|M|Llewellyn|9|7.560356848843265e-5
1886|M|Lou|9|7.560356848843265e-5
1886|M|Love|9|7.560356848843265e-5
1886|M|Mahlon|9|7.560356848843265e-5
1886|M|Marcellus|9|7.560356848843265e-5
1886|M|Nat|9|7.560356848843265e-5
1886|M|Norris|9|7.560356848843265e-5
1886|M|Olin|9|7.560356848843265e-5
1886|M|Oral|9|7.560356848843265e-5
1886|M|Orin|9|7.560356848843265e-5
1886|M|Quincy|9|7.560356848843265e-5
1886|M|Roman|9|7.560356848843265e-5
1886|M|Roswell|9|7.560356848843265e-5
1886|M|Russel|9|7.560356848843265e-5
1886|M|Shedrick|9|7.560356848843265e-5
1886|M|Shelby|9|7.560356848843265e-5
1886|M|Tobe|9|7.560356848843265e-5
1886|M|Vance|9|7.560356848843265e-5
1886|M|Verner|9|7.560356848843265e-5
1886|M|Wheeler|9|7.560356848843265e-5
1886|M|Woodson|9|7.560356848843265e-5
1886|M|Addie|8|6.720317198971792e-5
1886|M|Alcide|8|6.720317198971792e-5
1886|M|Alden|8|6.720317198971792e-5
1886|M|Alfonso|8|6.720317198971792e-5
1886|M|Alpha|8|6.720317198971792e-5
1886|M|Alvah|8|6.720317198971792e-5
1886|M|Anson|8|6.720317198971792e-5
1886|M|Art|8|6.720317198971792e-5
1886|M|Bernie|8|6.720317198971792e-5
1886|M|Bertie|8|6.720317198971792e-5
1886|M|Berton|8|6.720317198971792e-5
1886|M|Bertram|8|6.720317198971792e-5
1886|M|Bishop|8|6.720317198971792e-5
1886|M|Burley|8|6.720317198971792e-5
1886|M|Caesar|8|6.720317198971792e-5
1886|M|Carson|8|6.720317198971792e-5
1886|M|Cicero|8|6.720317198971792e-5
1886|M|Cleo|8|6.720317198971792e-5
1886|M|Cloyd|8|6.720317198971792e-5
1886|M|Dana|8|6.720317198971792e-5
1886|M|Dillard|8|6.720317198971792e-5
1886|M|Ebb|8|6.720317198971792e-5
1886|M|Egbert|8|6.720317198971792e-5
1886|M|Elige|8|6.720317198971792e-5
1886|M|Ernst|8|6.720317198971792e-5
1886|M|Fate|8|6.720317198971792e-5
1886|M|Golden|8|6.720317198971792e-5
1886|M|Hayes|8|6.720317198971792e-5
1886|M|Helmer|8|6.720317198971792e-5
1886|M|Hilliard|8|6.720317198971792e-5
1886|M|Howell|8|6.720317198971792e-5
1886|M|Ida|8|6.720317198971792e-5
1886|M|Jodie|8|6.720317198971792e-5
1886|M|Julious|8|6.720317198971792e-5
1886|M|Justin|8|6.720317198971792e-5
1886|M|Larkin|8|6.720317198971792e-5
1886|M|Leigh|8|6.720317198971792e-5
1886|M|Lucas|8|6.720317198971792e-5
1886|M|Lucien|8|6.720317198971792e-5
1886|M|Lum|8|6.720317198971792e-5
1886|M|Malachi|8|6.720317198971792e-5
1886|M|Margaret|8|6.720317198971792e-5
1886|M|May|8|6.720317198971792e-5
1886|M|Melton|8|6.720317198971792e-5
1886|M|Mervin|8|6.720317198971792e-5
1886|M|Minnie|8|6.720317198971792e-5
1886|M|Myrtle|8|6.720317198971792e-5
1886|M|Newell|8|6.720317198971792e-5
1886|M|Newt|8|6.720317198971792e-5
1886|M|Nora|8|6.720317198971792e-5
1886|M|Percival|8|6.720317198971792e-5
1886|M|Richmond|8|6.720317198971792e-5
